,Posted On,BHK,Rent,Size,Bathroom,Current Floor,Total Floors,Area Type_Carpet Area,Area Type_Super Area,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family,Point of Contact_Contact Builder,Point of Contact_Contact Owner
3726,2022-06-29,0.4000000000000001,0.012518577798102205,0.20525657071339173,0.2222222222222222,0.013157894736842105,0.045454545454545456,False,True,True,False,False,False,False,False,True,True,False,False,False
3727,2022-07-08,0.6000000000000001,0.016805761975534468,0.28873591989987485,0.3333333333333333,0.13157894736842105,0.12499999999999999,False,True,True,False,False,False,False,False,True,True,False,False,False
3728,2022-06-03,0.2,0.003086772607751229,0.1176470588235294,0.1111111111111111,0.013157894736842105,0.011363636363636364,False,True,True,False,False,False,False,True,False,False,True,False,True
3729,2022-06-14,0.4000000000000001,0.011089516405624784,0.21151439299123903,0.2222222222222222,0.039473684210526314,0.045454545454545456,False,True,True,False,False,False,False,False,False,True,False,False,True
3730,2022-07-09,0.4000000000000001,0.004230021721733165,0.16145181476846057,0.1111111111111111,0.013157894736842105,0.011363636363636364,False,True,True,False,False,False,False,False,False,True,False,False,True
3731,2022-05-30,0.2,0.0022293357722647767,0.0994993742177722,0.1111111111111111,0.013157894736842105,0.011363636363636364,False,True,True,False,False,False,False,True,False,True,False,False,True
3732,2022-07-08,0.2,0.009660455013147363,0.13754693366708384,0.1111111111111111,0.039473684210526314,0.022727272727272724,False,True,True,False,False,False,False,True,False,True,False,False,True
3733,2022-07-06,0.21746254681647942,0.009651973172503445,0.03629536921151439,0.0,0.013157894736842105,0.011363636363636364,False,True,True,False,False,False,False,False,True,False,False,False,True
3734,2022-07-06,0.2,0.002800960329255745,0.08635794743429286,0.0,0.013157894736842105,0.022727272727272724,False,True,True,False,False,False,False,False,True,True,False,False,True
3735,2022-06-25,0.2,0.0023722419115125184,0.1176470588235294,0.1111111111111111,0.0,0.011363636363636364,False,True,True,False,False,False,False,True,False,True,False,False,True
3736,2022-06-16,0.4000000000000001,0.0068023322281925225,0.16020025031289112,0.2222222222222222,0.05263157894736842,0.03409090909090909,False,True,True,False,False,False,False,False,True,True,False,False,True
3737,2022-05-21,0.2,0.0025151480507602606,0.1176470588235294,0.1111111111111111,0.0,0.011363636363636364,False,True,True,False,False,False,False,False,True,True,False,False,True
3738,2022-05-12,0.0,0.003086772607751229,0.04881101376720901,0.0,0.013157894736842105,0.022727272727272724,False,True,True,False,False,False,False,False,False,True,False,False,True
3739,2022-06-22,0.2,0.009651973172503445,0.24906132665832292,0.1111111111111111,0.09210526315789473,0.10227272727272728,False,True,True,False,False,False,False,False,False,True,False,False,True
3740,2022-07-05,0.2,0.003086772607751229,0.11627033792240299,0.1111111111111111,0.039473684210526314,0.03409090909090909,False,True,True,False,False,False,False,True,False,True,False,False,True
3741,2022-06-04,0.4000000000000001,0.0025151480507602606,0.14893617021276595,0.2222222222222222,0.013157894736842105,0.022727272727272724,True,False,True,False,False,False,False,False,True,True,False,False,True
3742,2022-05-11,0.2,0.005373270835715102,0.22403003754693365,0.1111111111111111,0.013157894736842105,0.0,False,True,True,False,False,False,False,True,False,True,False,False,True
3743,2022-07-10,0.4000000000000001,0.003944209443237681,0.14893617021276595,0.1111111111111111,0.02631578947368421,0.045454545454545456,True,False,True,False,False,False,False,False,True,True,False,False,False
3744,2022-05-20,0.2,0.007659769063678976,0.14893617021276595,0.1111111111111111,0.013157894736842105,0.022727272727272724,False,True,True,False,False,False,False,True,False,False,True,False,True
3745,2022-06-12,0.4000000000000001,0.0025151480507602606,0.21777221526908636,0.2222222222222222,0.013157894736842105,0.0,False,True,True,False,False,False,False,False,True,True,False,False,True
3746,2022-07-09,0.0,0.0006573682405396136,0.03629536921151439,0.0,0.0,0.011363636363636364,False,True,True,False,False,False,False,False,True,True,False,False,True
3747,2022-06-15,0.0,0.0019435234937692921,0.08010012515644555,0.0,0.013157894736842105,0.022727272727272724,True,False,True,False,False,False,False,False,True,False,False,False,True
3748,2022-05-25,0.2,0.003515491025494455,0.1176470588235294,0.1111111111111111,0.0,0.022727272727272724,False,True,True,False,False,False,False,True,False,True,False,False,True
3749,2022-05-19,0.4000000000000001,0.009651973172503445,0.2002503128911139,0.2222222222222222,0.039473684210526314,0.14772727272727273,False,True,True,False,False,False,False,True,False,False,True,False,False
3750,2022-06-14,0.2,0.003944209443237681,0.11138923654568209,0.1111111111111111,0.013157894736842105,0.011363636363636364,False,True,True,False,False,False,False,False,True,True,False,False,True
3751,2022-05-06,0.0,0.0010860866582828397,0.06758448060075092,0.0,0.013157894736842105,0.0,True,False,True,False,False,False,False,False,True,True,False,False,True
3752,2022-05-25,0.2,0.0025151480507602606,0.08635794743429286,0.1111111111111111,0.0,0.011363636363636364,False,True,True,False,False,False,False,False,True,True,False,False,True
3753,2022-07-06,0.2,0.0025151480507602606,0.09887359198998748,0.1111111111111111,0.02631578947368421,0.022727272727272724,False,True,True,False,False,False,False,False,True,True,False,False,True
3754,2022-06-25,0.2,0.0020864296330170345,0.07133917396745931,0.1111111111111111,0.039473684210526314,0.045454545454545456,False,True,True,False,False,False,False,True,False,True,False,False,True
3755,2022-06-26,0.2,0.002800960329255745,0.1176470588235294,0.1111111111111111,0.013157894736842105,0.011363636363636364,False,True,True,False,False,False,False,True,False,True,False,False,True
3756,2022-05-25,0.0,0.0019435234937692921,0.08635794743429286,0.0,0.013157894736842105,0.0,True,False,True,False,False,False,False,False,True,True,False,False,True
3757,2022-05-25,0.2,0.003086772607751229,0.07384230287859823,0.0,0.0,0.022727272727272724,False,True,True,False,False,False,False,True,False,True,False,False,True
3758,2022-05-25,0.0,0.0010860866582828397,0.023779724655819776,0.0,0.0,0.022727272727272724,False,True,True,False,False,False,False,True,False,True,False,False,True
3759,2022-05-17,0.0,0.0016577112152738082,0.07384230287859823,0.0,0.0,0.022727272727272724,False,True,True,False,False,False,False,True,False,True,False,False,True
3760,2022-05-17,0.2,0.003944209443237681,0.06758448060075092,0.1111111111111111,0.0,0.022727272727272724,False,True,True,False,False,False,False,False,True,True,False,False,True
3761,2022-06-25,0.0,0.0025151480507602606,0.07384230287859823,0.0,0.05263157894736842,0.045454545454545456,False,True,True,False,False,False,False,False,True,True,False,False,True
3762,2022-05-19,0.4000000000000001,0.010374985709386074,0.20901126408010012,0.2222222222222222,0.013157894736842105,0.17045454545454547,False,True,True,False,False,False,False,True,False,False,True,False,False
3763,2022-06-21,0.2,0.0016577112152738082,0.13642052565707133,0.1111111111111111,0.013157894736842105,0.0,True,False,True,False,False,False,False,False,True,True,False,False,True
3764,2022-06-02,0.0,0.001514805076026066,0.07384230287859823,0.0,0.0,0.011363636363636364,False,True,True,False,False,False,False,False,True,True,False,False,True
3765,2022-05-25,0.2,0.004230021721733165,0.1013767209011264,0.1111111111111111,0.0,0.011363636363636364,True,False,True,False,False,False,False,True,False,False,True,False,True
3766,2022-05-19,0.4000000000000001,0.00937464273465188,0.139549436795995,0.2222222222222222,0.10526315789473684,0.12499999999999999,True,False,True,False,False,False,False,True,False,False,True,False,False
3767,2022-07-08,0.2,0.0029438664685034867,0.12052565707133917,0.1111111111111111,0.05263157894736842,0.03409090909090909,True,False,True,False,False,False,False,True,False,False,True,False,True
3768,2022-06-18,0.2,0.003944209443237681,0.09637046307884854,0.0,0.013157894736842105,0.011363636363636364,False,True,True,False,False,False,False,False,False,True,False,False,True
3769,2022-06-13,0.0,0.0019435234937692921,0.04881101376720901,0.0,0.0,0.0,False,True,True,False,False,False,False,False,True,True,False,False,True
3770,2022-07-10,0.6000000000000001,0.009651973172503445,0.4993742177722153,0.3333333333333333,0.013157894736842105,0.011363636363636364,False,True,True,False,False,False,False,True,False,True,False,False,False
3771,2022-05-17,0.2,0.00594489539270607,0.12390488110137672,0.1111111111111111,0.02631578947368421,0.03409090909090909,True,False,True,False,False,False,False,True,False,True,False,False,False
3772,2022-05-17,0.4000000000000001,0.023951068937921573,0.43679599499374216,0.2222222222222222,0.0,0.0,True,False,True,False,False,False,False,True,False,True,False,False,False
3773,2022-06-18,0.0,0.009651973172503445,0.0425531914893617,0.0,0.0,0.011363636363636364,False,True,True,False,False,False,False,True,False,True,False,False,True
3774,2022-05-03,0.2,0.0036583971647421976,0.09887359198998748,0.1111111111111111,0.02631578947368421,0.011363636363636364,True,False,True,False,False,False,False,True,False,False,False,False,True
3775,2022-05-01,0.2,0.0029438664685034867,0.08635794743429286,0.1111111111111111,0.0,0.011363636363636364,False,True,True,False,False,False,False,False,True,True,False,False,True
3776,2022-07-06,0.0,0.0013718989367783238,0.06758448060075092,0.0,0.0,0.011363636363636364,False,True,True,False,False,False,False,False,True,True,False,False,True
3777,2022-07-06,0.21746254681647942,0.006516519949697038,0.2615769712140175,0.3333333333333333,0.0,0.011363636363636364,False,True,True,False,False,False,False,True,False,True,False,False,True
3778,2022-07-08,0.4000000000000001,0.008803018177660911,0.21151439299123903,0.2222222222222222,0.02631578947368421,0.011363636363636364,False,True,True,False,False,False,False,True,False,True,False,False,True
3779,2022-05-17,0.4000000000000001,0.004230021721733165,0.1764705882352941,0.1111111111111111,0.0,0.0,True,False,True,False,False,False,False,True,False,True,False,False,True
3780,2022-07-08,0.2,0.0033725848862467133,0.1176470588235294,0.1111111111111111,0.013157894736842105,0.011363636363636364,True,False,True,False,False,False,False,True,False,True,False,False,True
3781,2022-07-06,0.2,0.0036583971647421976,0.09637046307884854,0.1111111111111111,0.02631578947368421,0.011363636363636364,False,True,True,False,False,False,False,True,False,True,False,False,True
3782,2022-06-23,0.0,0.00180061735452155,0.09887359198998748,0.0,0.013157894736842105,0.011363636363636364,True,False,True,False,False,False,False,False,True,False,False,False,True
3783,2022-05-25,0.2,0.0025151480507602606,0.061326658322903634,0.0,0.02631578947368421,0.03409090909090909,False,True,True,False,False,False,False,True,False,True,False,False,True
3784,2022-05-29,0.2,0.0049445524179718755,0.12390488110137672,0.1111111111111111,0.3289473684210526,0.3522727272727273,False,True,True,False,False,False,False,True,False,True,False,False,True
3785,2022-07-10,0.2,0.003086772607751229,0.09261576971214017,0.1111111111111111,0.02631578947368421,0.011363636363636364,False,True,True,False,False,False,False,False,True,True,False,False,True
3786,2022-06-22,0.2,0.004515834000228649,0.14893617021276595,0.1111111111111111,0.02631578947368421,0.011363636363636364,True,False,True,False,False,False,False,False,True,True,False,False,True
3787,2022-05-19,0.4000000000000001,0.009660455013147363,0.14292866082603253,0.2222222222222222,0.13157894736842105,0.14772727272727273,True,False,True,False,False,False,False,True,False,False,True,False,False
3788,2022-05-25,0.2,0.0022293357722647767,0.10425531914893615,0.1111111111111111,0.02631578947368421,0.022727272727272724,False,True,True,False,False,False,False,True,False,True,False,False,True
3789,2022-07-06,0.2,0.0033725848862467133,0.11138923654568209,0.1111111111111111,0.013157894736842105,0.022727272727272724,False,True,True,False,False,False,False,False,True,True,False,False,True
3790,2022-07-10,0.2,0.00765948325140048,0.15519399249061328,0.1111111111111111,0.02631578947368421,0.03409090909090909,True,False,True,False,False,False,False,True,False,True,False,False,False
3791,2022-05-13,0.2,0.002800960329255745,0.08010012515644555,0.1111111111111111,0.02631578947368421,0.011363636363636364,False,True,True,False,False,False,False,False,True,True,False,False,True
3792,2022-07-06,0.6000000000000001,0.039670744255173196,0.3241551939924906,0.3333333333333333,0.02631578947368421,0.011363636363636364,True,False,True,False,False,False,False,True,False,True,False,False,False
3793,2022-04-28,0.0,0.003086772607751229,0.08635794743429286,0.0,0.0,0.011363636363636364,False,True,True,False,False,False,False,False,True,True,False,False,True
3794,2022-06-22,0.2,0.0033725848862467133,0.08886107634543178,0.1111111111111111,0.013157894736842105,0.011363636363636364,True,False,True,False,False,False,False,False,True,False,True,False,True
3795,2022-07-06,0.6000000000000001,0.07111009488967646,0.43679599499374216,0.3333333333333333,0.013157894736842105,0.03409090909090909,True,False,True,False,False,False,False,True,False,True,False,False,False
3796,2022-07-05,0.6000000000000001,0.022522007545444152,0.3742177722152691,0.3333333333333333,0.013157894736842105,0.011363636363636364,True,False,True,False,False,False,False,False,True,False,False,False,False
3797,2022-07-10,0.2,0.006230421858923058,0.14192740926157696,0.1111111111111111,0.013157894736842105,0.0,True,False,True,False,False,False,False,True,False,True,False,False,False
3798,2022-06-19,0.4000000000000001,0.009946267291642849,0.21777221526908636,0.2222222222222222,0.013157894736842105,0.03409090909090909,True,False,True,False,False,False,False,False,True,False,False,False,False
3799,2022-05-25,0.4000000000000001,0.01966388476048931,0.1802252816020025,0.1111111111111111,0.0,0.011363636363636364,False,True,True,False,False,False,False,False,True,True,False,False,True
3800,2022-06-18,0.2,0.003229678746998971,0.07259073842302878,0.0,0.013157894736842105,0.011363636363636364,False,True,True,False,False,False,False,False,True,True,False,False,True
3801,2022-05-01,0.2,0.004801646278724134,0.11138923654568209,0.1111111111111111,0.02631578947368421,0.011363636363636364,False,True,True,False,False,False,False,True,False,True,False,False,True
3802,2022-05-25,0.2,0.009651973172503445,0.09887359198998748,0.0,0.013157894736842105,0.011363636363636364,False,True,True,False,False,False,False,True,False,True,False,False,True
3803,2022-06-22,0.2,0.004801646278724134,0.12390488110137672,0.1111111111111111,0.013157894736842105,0.022727272727272724,False,True,True,False,False,False,False,True,False,True,False,False,True
3804,2022-05-19,0.4000000000000001,0.010232079570138332,0.20525657071339173,0.2222222222222222,0.02631578947368421,0.14772727272727273,False,True,True,False,False,False,False,True,False,False,True,False,False
3805,2022-05-01,0.2,0.004801646278724134,0.08635794743429286,0.1111111111111111,0.0,0.0,True,False,True,False,False,False,False,True,False,True,False,False,True
3806,2022-06-25,0.4000000000000001,0.0068023322281925225,0.15894868585732164,0.1111111111111111,0.013157894736842105,0.0,False,True,True,False,False,False,False,True,False,True,False,False,True
3807,2022-06-11,0.2,0.0025151480507602606,0.08635794743429286,0.1111111111111111,0.0,0.011363636363636364,False,True,True,False,False,False,False,False,True,True,False,False,True
3808,2022-07-01,0.2,0.003944209443237681,0.12140175219023779,0.1111111111111111,0.013157894736842105,0.03409090909090909,False,True,True,False,False,False,False,False,True,True,False,False,True
3809,2022-05-22,0.2,0.003944209443237681,0.11138923654568209,0.1111111111111111,0.02631578947368421,0.011363636363636364,True,False,True,False,False,False,False,True,False,True,False,False,True
3810,2022-07-06,0.21746254681647942,0.0022293357722647767,0.055068836045056316,0.0,0.013157894736842105,0.0,False,True,True,False,False,False,False,False,True,False,True,False,True
3811,2022-07-06,0.2,0.009651973172503445,0.14893617021276595,0.1111111111111111,0.02631578947368421,0.03409090909090909,False,True,True,False,False,False,False,False,True,True,False,False,True
3812,2022-07-06,0.2,0.0020864296330170345,0.08010012515644555,0.1111111111111111,0.013157894736842105,0.011363636363636364,False,True,True,False,False,False,False,True,False,True,False,False,True
3813,2022-05-19,0.4000000000000001,0.009660455013147363,0.23692115143929912,0.2222222222222222,0.07894736842105263,0.11363636363636363,False,True,True,False,False,False,False,True,False,True,False,False,True
3814,2022-06-29,0.2,0.0025151480507602606,0.08010012515644555,0.0,0.02631578947368421,0.022727272727272724,False,True,True,False,False,False,False,True,False,True,False,False,True
3815,2022-05-30,0.0,0.0010860866582828397,0.055068836045056316,0.0,0.02631578947368421,0.011363636363636364,True,False,True,False,False,False,False,False,True,True,False,False,True
3816,2022-06-10,0.2,0.006230707671201554,0.11138923654568209,0.1111111111111111,0.039473684210526314,0.045454545454545456,True,False,True,False,False,False,False,False,True,False,False,False,True
3817,2022-06-14,0.2,0.003944209443237681,0.06758448060075092,0.0,0.02631578947368421,0.022727272727272724,False,True,True,False,False,False,False,False,True,False,True,False,True
3818,2022-06-14,0.2,0.0049445524179718755,0.09261576971214017,0.1111111111111111,0.0,0.022727272727272724,False,True,True,False,False,False,False,True,False,True,False,False,True
3819,2022-05-17,0.2,0.007659769063678976,0.12390488110137672,0.1111111111111111,0.02631578947368421,0.03409090909090909,False,True,True,False,False,False,False,True,False,True,False,False,True
3820,2022-05-19,0.4000000000000001,0.008803018177660911,0.13016270337922403,0.2222222222222222,0.05263157894736842,0.12499999999999999,True,False,True,False,False,False,False,True,False,False,True,False,False
3821,2022-05-01,0.21746254681647942,0.0036583971647421976,0.08010012515644555,0.1111111111111111,0.013157894736842105,0.022727272727272724,True,False,True,False,False,False,False,False,False,False,True,False,True
3822,2022-06-02,0.0,0.0016577112152738082,0.04881101376720901,0.0,0.013157894736842105,0.022727272727272724,False,True,True,False,False,False,False,True,False,True,False,False,True
3823,2022-05-19,0.4000000000000001,0.009088830456156395,0.1332916145181477,0.2222222222222222,0.09210526315789473,0.12499999999999999,True,False,True,False,False,False,False,True,False,False,True,False,False
3824,2022-05-27,0.4000000000000001,0.028238253115353835,0.24906132665832292,0.2222222222222222,0.039473684210526314,0.14772727272727273,True,False,True,False,False,False,False,True,False,False,False,False,False
3825,2022-05-29,0.2,0.004801646278724134,0.08886107634543178,0.1111111111111111,0.05263157894736842,0.045454545454545456,False,True,True,False,False,False,False,True,False,True,False,False,True
3826,2022-06-16,0.4000000000000001,0.004230021721733165,0.12390488110137672,0.1111111111111111,0.013157894736842105,0.022727272727272724,True,False,True,False,False,False,False,False,True,False,False,False,True
3827,2022-05-02,0.0,0.0020864296330170345,0.061326658322903634,0.0,0.0,0.011363636363636364,False,True,True,False,False,False,False,False,True,True,False,False,True
3828,2022-06-25,0.2,0.0025151480507602606,0.11138923654568209,0.1111111111111111,0.0,0.022727272727272724,False,True,True,False,False,False,False,False,False,True,False,False,True
3829,2022-05-15,0.2,0.003515491025494455,0.11138923654568209,0.1111111111111111,0.06578947368421052,0.06818181818181818,False,True,True,False,False,False,False,True,False,True,False,False,True
3830,2022-07-06,0.2,0.005087458557219617,0.11138923654568209,0.1111111111111111,0.013157894736842105,0.022727272727272724,False,True,True,False,False,False,False,True,False,True,False,False,True
3831,2022-07-06,0.0,0.0029438664685034867,0.12390488110137672,0.1111111111111111,0.013157894736842105,0.011363636363636364,False,True,True,False,False,False,False,False,True,True,False,False,True
3832,2022-07-06,0.4000000000000001,0.00594489539270607,0.16145181476846057,0.2222222222222222,0.013157894736842105,0.022727272727272724,False,True,True,False,False,False,False,True,False,False,True,False,True
3833,2022-05-27,0.4000000000000001,0.003086772607751229,0.1718397997496871,0.2222222222222222,0.02631578947368421,0.03409090909090909,False,True,True,False,False,False,False,True,False,False,False,False,True
3834,2022-06-04,0.2,0.0025151480507602606,0.09887359198998748,0.1111111111111111,0.0,0.0,True,False,True,False,False,False,False,True,False,False,False,False,True
3835,2022-05-01,0.2,0.003944209443237681,0.18648310387984982,0.1111111111111111,0.013157894736842105,0.0,True,False,True,False,False,False,False,False,True,False,False,False,True
3836,2022-06-21,0.4000000000000001,0.009660455013147363,0.16770963704630787,0.1111111111111111,0.0,0.011363636363636364,True,False,True,False,False,False,False,True,False,False,False,False,False
3837,2022-06-06,0.4000000000000001,0.01966388476048931,0.24906132665832292,0.2222222222222222,0.039473684210526314,0.03409090909090909,True,False,True,False,False,False,False,True,False,False,False,False,False
3838,2022-06-21,0.4000000000000001,0.008803018177660911,0.14893617021276595,0.1111111111111111,0.0,0.03409090909090909,True,False,True,False,False,False,False,False,True,False,False,False,False
3839,2022-06-14,0.4000000000000001,0.009660455013147363,0.23804755944931164,0.2222222222222222,0.013157894736842105,0.03409090909090909,True,False,True,False,False,False,False,False,True,False,False,False,False
3840,2022-07-10,0.0,0.0025151480507602606,0.061326658322903634,0.0,0.013157894736842105,0.011363636363636364,True,False,True,False,False,False,False,False,True,False,False,False,True
3841,2022-06-05,0.2,0.002800960329255745,0.1176470588235294,0.1111111111111111,0.013157894736842105,0.0,False,True,True,False,False,False,False,False,True,False,False,False,True
3842,2022-05-17,0.21746254681647942,0.003086772607751229,0.12390488110137672,0.1111111111111111,0.013157894736842105,0.0,True,False,True,False,False,False,False,False,True,False,False,False,True
3843,2022-05-06,0.4000000000000001,0.011089516405624784,0.19899874843554444,0.2222222222222222,0.14473684210526316,0.17045454545454547,True,False,True,False,False,False,False,False,True,False,False,False,True
3844,2022-05-16,0.2,0.0019435234937692921,0.11138923654568209,0.1111111111111111,0.0,0.011363636363636364,False,True,True,False,False,False,False,False,True,True,False,False,True
3845,2022-05-16,0.4000000000000001,0.005373270835715102,0.15707133917396746,0.1111111111111111,0.013157894736842105,0.022727272727272724,False,True,True,False,False,False,False,True,False,True,False,False,True
3846,2022-05-24,0.4000000000000001,0.003086772607751229,0.13141426783479349,0.1111111111111111,0.039473684210526314,0.03409090909090909,False,True,True,False,False,False,False,True,False,True,False,False,True
3847,2022-05-16,0.2,0.003944209443237681,0.13016270337922403,0.1111111111111111,0.013157894736842105,0.011363636363636364,False,True,True,False,False,False,False,True,False,True,False,False,True
3848,2022-06-10,0.4000000000000001,0.00737395678518349,0.18648310387984982,0.2222222222222222,0.02631578947368421,0.03409090909090909,True,False,True,False,False,False,False,False,True,False,False,False,False
3849,2022-05-12,0.2,0.0033725848862467133,0.11013767209011263,0.1111111111111111,0.013157894736842105,0.011363636363636364,True,False,True,False,False,False,False,False,True,False,False,False,True
3850,2022-05-10,0.2,0.009651973172503445,0.08635794743429286,0.2222222222222222,0.013157894736842105,0.011363636363636364,True,False,True,False,False,False,False,False,True,True,False,False,True
3851,2022-07-02,0.4000000000000001,0.009651973172503445,0.14217772215269087,0.1111111111111111,0.013157894736842105,0.011363636363636364,True,False,True,False,False,False,False,True,False,True,False,False,True
3852,2022-05-20,0.0,0.009651973172503445,0.08635794743429286,0.0,0.013157894736842105,0.011363636363636364,False,True,True,False,False,False,False,True,False,True,False,False,True
3853,2022-06-09,0.2,0.009651973172503445,0.09887359198998748,0.1111111111111111,0.0,0.011363636363636364,True,False,True,False,False,False,False,True,False,False,False,False,False
3854,2022-07-05,0.2,0.0023722419115125184,0.07884856070087608,0.1111111111111111,0.0,0.0,True,False,True,False,False,False,False,False,True,True,False,False,True
3855,2022-06-04,0.2,0.0036583971647421976,0.1125156445556946,0.1111111111111111,0.06578947368421052,0.14772727272727273,False,True,True,False,False,False,False,True,False,True,False,False,True
3856,2022-06-25,0.6000000000000001,0.011089516405624784,0.29912390488110135,0.2222222222222222,0.0,0.011363636363636364,True,False,True,False,False,False,False,False,True,False,False,False,False
3857,2022-06-25,0.6000000000000001,0.01966388476048931,0.474342928660826,0.3333333333333333,0.0,0.0,True,False,True,False,False,False,False,True,False,True,False,False,False
3858,2022-05-16,0.2,0.003944209443237681,0.04881101376720901,0.1111111111111111,0.013157894736842105,0.022727272727272724,False,True,True,False,False,False,False,False,True,True,False,False,True
3859,2022-05-06,0.2,0.009651973172503445,0.10963704630788484,0.1111111111111111,0.02631578947368421,0.022727272727272724,False,True,True,False,False,False,False,False,True,False,True,False,True
3860,2022-05-25,0.4000000000000001,0.007516862924431232,0.19524405506883605,0.2222222222222222,0.05263157894736842,0.045454545454545456,False,True,True,False,False,False,False,True,False,True,False,False,True
3861,2022-05-20,0.2,0.003944209443237681,0.11138923654568209,0.1111111111111111,0.013157894736842105,0.011363636363636364,False,True,True,False,False,False,False,False,True,True,False,False,True
3862,2022-05-16,0.0,0.0010860866582828397,0.04881101376720901,0.0,0.0,0.011363636363636364,False,True,True,False,False,False,False,False,True,True,False,False,True
3863,2022-05-16,0.2,0.007088144506688007,0.19899874843554444,0.1111111111111111,0.0,0.011363636363636364,False,True,True,False,False,False,False,True,False,True,False,False,True
3864,2022-05-16,0.2,0.0036583971647421976,0.12390488110137672,0.1111111111111111,0.02631578947368421,0.022727272727272724,False,True,True,False,False,False,False,False,True,True,False,False,True
3865,2022-05-12,0.2,0.005373270835715102,0.10513141426783477,0.1111111111111111,0.0,0.03409090909090909,False,True,True,False,False,False,False,True,False,True,False,False,True
3866,2022-06-06,0.2,0.003086772607751229,0.09261576971214017,0.1111111111111111,0.0,0.022727272727272724,False,True,True,False,False,False,False,False,True,True,False,False,True
3867,2022-06-14,0.2,0.004515834000228649,0.09261576971214017,0.1111111111111111,0.013157894736842105,0.011363636363636364,False,True,True,False,False,False,False,False,True,True,False,False,True
3868,2022-06-14,0.4000000000000001,0.02109294615296673,0.24906132665832292,0.2222222222222222,0.039473684210526314,0.03409090909090909,True,False,True,False,False,False,False,True,False,True,False,False,True
3869,2022-05-20,0.21746254681647942,0.00523036469646736,0.15769712140175218,0.1111111111111111,0.013157894736842105,0.011363636363636364,False,True,True,False,False,False,False,True,False,False,False,False,True
3870,2022-06-28,0.2,0.0025151480507602606,0.24906132665832292,0.1111111111111111,0.013157894736842105,0.011363636363636364,True,False,True,False,False,False,False,True,False,True,False,False,True
3871,2022-07-02,0.2,0.008803018177660911,0.15519399249061328,0.1111111111111111,0.039473684210526314,0.06818181818181818,False,True,True,False,False,False,False,False,False,True,False,False,True
3872,2022-05-16,0.2,0.003944209443237681,0.12390488110137672,0.1111111111111111,0.0,0.011363636363636364,False,True,True,False,False,False,False,False,True,False,True,False,True
3873,2022-07-10,0.21746254681647942,0.007659769063678976,0.13016270337922403,0.2222222222222222,0.06578947368421052,0.10227272727272728,True,False,True,False,False,False,False,True,False,True,False,False,False
3874,2022-06-22,0.2,0.0027086429633017034,0.09887359198998748,0.1111111111111111,0.06578947368421052,0.05681818181818181,False,True,True,False,False,False,False,True,False,True,False,False,True
3875,2022-07-01,0.4000000000000001,0.013947639190579626,0.20212765957446807,0.2222222222222222,0.10526315789473684,0.11363636363636363,False,True,True,False,False,False,False,False,False,True,False,False,False
3876,2022-06-17,0.4000000000000001,0.008945924316908653,0.19086357947434293,0.2222222222222222,0.013157894736842105,0.011363636363636364,False,True,True,False,False,False,False,False,True,True,False,False,False
3877,2022-05-14,0.21746254681647942,0.006230707671201554,0.10513141426783477,0.1111111111111111,0.013157894736842105,0.011363636363636364,True,False,True,False,False,False,False,False,False,True,False,False,True
3878,2022-06-28,0.6000000000000001,0.009651973172503445,0.474342928660826,0.3333333333333333,0.039473684210526314,0.10227272727272728,True,False,False,False,True,False,False,True,False,True,False,False,False
3879,2022-06-30,0.6000000000000001,0.07111009488967646,0.5619524405506883,0.3333333333333333,0.0,0.011363636363636364,True,False,False,False,True,False,False,True,False,False,True,False,False
3880,2022-05-20,0.21746254681647942,0.0025151480507602606,0.13642052565707133,0.1111111111111111,0.013157894736842105,0.022727272727272724,False,True,False,False,True,False,False,False,True,True,False,False,True
3881,2022-07-10,0.4000000000000001,0.016805761975534468,0.3992490613266583,0.2222222222222222,0.013157894736842105,0.045454545454545456,True,False,False,False,True,False,False,True,False,True,False,False,False
3882,2022-05-12,0.2,0.009651973172503445,0.07972465581977471,0.0,0.02631578947368421,0.022727272727272724,False,True,False,False,True,False,False,False,True,True,False,False,True
3883,2022-06-21,0.4000000000000001,0.013376014633588658,0.22377972465581977,0.2222222222222222,0.09210526315789473,0.14772727272727273,False,True,False,False,True,False,False,True,False,True,False,False,False
3884,2022-07-06,0.4000000000000001,0.0162341374185435,0.21151439299123903,0.2222222222222222,0.14473684210526316,0.18181818181818182,True,False,False,False,True,False,False,False,False,True,False,False,False
3885,2022-05-12,0.21746254681647942,0.0036583971647421976,0.11514392991239047,0.1111111111111111,0.06578947368421052,0.045454545454545456,False,True,False,False,True,False,False,True,False,True,False,False,True
3886,2022-05-30,0.0,0.0016577112152738082,0.017521902377972465,0.0,0.0,0.011363636363636364,False,True,False,False,True,False,False,False,True,True,False,False,True
3887,2022-04-30,0.2,0.0033725848862467133,0.14893617021276595,0.1111111111111111,0.039473684210526314,0.03409090909090909,False,True,False,False,True,False,False,True,False,True,False,False,True
3888,2022-06-11,0.2,0.002800960329255745,0.15519399249061328,0.1111111111111111,0.02631578947368421,0.022727272727272724,False,True,False,False,True,False,False,False,True,True,False,False,True
